[1549404169.0, 0.62, 0.92, 0.75, 217.22, 2062.83, 439.55, 104.46, 805.96, 79.34] True
[1549404229.0, 0.62, 0.91, 0.75, 217.19, 2119.85, 439.68, 104.18, 866.67, 77.84] True
[1549404289.0, 0.62, 0.91, 0.75, 217.44, 2111.08, 439.37, 105.64, 869.33, 78.71] True
[1549404349.0, 0.62, 0.91, 0.75, 216.89, 2105.85, 440.17, 102.88, 868.64, 78.99] True
[1549404410.0, 0.62, 0.91, 0.75, 216.76, 2101.8, 439.46, 101.91, 865.72, 78.2] True
[1549404470.0, 0.62, 0.91, 0.75, 216.53, 2102.61, 439.57, 100.64, 869.6, 78.55] True
[1549404530.0, 0.62, 0.91, 0.75, 216.25, 2103.98, 439.3, 99.6, 864.22, 78.99] True
[1549404590.0, 0.62, 0.91, 0.75, 216.96, 2106.25, 439.02, 103.92, 872.17, 78.79] True
[1549404651.0, 0.62, 0.91, 0.75, 217.14, 2100.26, 439.14, 104.26, 868.1, 78.91] True
[1549404711.0, 0.62, 0.91, 0.75, 217.08, 2100.62, 439.81, 103.86, 868.02, 78.58] True
[1549404771.0, 0.62, 0.92, 0.75, 217.21, 2064.28, 439.24, 103.92, 802.38, 78.84] True
[1549404831.0, 0.62, 0.91, 0.75, 217.18, 2122.48, 438.66, 104.68, 870.46, 78.99] True
[1549404892.0, 0.62, 0.91, 0.75, 217.23, 2117.55, 438.94, 104.89, 870.2, 78.95] True
[1549404952.0, 0.62, 0.91, 0.75, 216.48, 2107.12, 439.72, 100.99, 868.91, 79.34] True
[1549405012.0, 0.62, 0.91, 0.75, 216.46, 2092.48, 439.72, 100.38, 853.92, 78.82] True
[1549405072.0, 0.62, 0.92, 0.75, 216.22, 2035.2, 439.61, 100.6, 778.32, 79.26] True
[1549405133.0, 0.62, 0.92, 0.75, 216.61, 2042.39, 439.44, 103.05, 785.41, 78.91] True
[1549405193.0, 0.62, 0.92, 0.76, 217.06, 2041.41, 439.29, 105.07, 784.62, 78.6] True
[1549405253.0, 0.61, 0.92, 0.76, 217.41, 2042.01, 439.74, 106.47, 787.32, 78.75] True
[1549405313.0, 0.61, 0.92, 0.75, 216.93, 2042.25, 439.05, 103.63, 784.32, 78.63] True
[1549405374.0, 0.61, 0.92, 0.75, 216.95, 2040.74, 440.09, 103.81, 788.41, 79.3] True
[1549405434.0, 0.61, 0.92, 0.75, 216.96, 2041.47, 438.95, 103.97, 789.09, 78.51] True
[1549405494.0, 0.61, 0.92, 0.76, 216.84, 2043.64, 441.74, 103.18, 782.59, 77.35] True
[1549405555.0, 0.61, 0.92, 0.75, 216.8, 2049.62, 438.97, 103.18, 780.82, 77.71] True
[1549405615.0, 0.62, 0.92, 0.75, 216.02, 2043.0, 439.38, 99.66, 780.08, 79.16] True
[1549405675.0, 0.62, 0.92, 0.75, 216.12, 2065.74, 439.42, 99.78, 796.63, 79.19] True
[1549405735.0, 0.62, 0.91, 0.75, 216.42, 2128.77, 439.83, 100.15, 876.33, 79.04] True
[1549405796.0, 0.62, 0.91, 0.75, 216.45, 2117.72, 439.13, 100.01, 876.23, 78.6] True
[1549405856.0, 0.62, 0.91, 0.75, 216.98, 2111.09, 439.34, 102.62, 872.57, 78.77] True
[1549405916.0, 0.61, 0.91, 0.75, 217.36, 2095.65, 438.86, 104.3, 854.87, 79.32] True
[1549405976.0, 0.61, 0.92, 0.75, 217.33, 2038.29, 440.01, 103.66, 780.04, 79.62] True
[1549406037.0, 0.61, 0.92, 0.75, 217.79, 2039.88, 438.82, 106.23, 780.91, 79.31] True
[1549406097.0, 0.61, 0.91, 0.75, 217.74, 2110.73, 439.15, 106.37, 860.76, 78.6] True
[1549406157.0, 0.61, 0.91, 0.75, 217.72, 2120.3, 439.53, 106.39, 879.84, 78.67] True
[1549406217.0, 0.62, 0.91, 0.75, 217.3, 2119.27, 439.09, 104.52, 877.2, 79.66] True
[1549406278.0, 0.62, 0.91, 0.75, 216.53, 2112.17, 438.94, 100.23, 873.32, 79.44] True
[1549406338.0, 0.62, 0.91, 0.75, 216.46, 2112.42, 440.09, 99.97, 878.3, 78.89] True
[1549406400.0, 0.62, 0.91, 0.75, 216.44, 2114.48, 439.07, 99.8, 879.98, 78.46] True
[1549406460.0, 0.62, 0.91, 0.75, 216.43, 2111.86, 440.08, 99.9, 876.1, 78.58] True
[1549406519.0, 0.62, 0.91, 0.75, 216.92, 2108.08, 439.44, 102.26, 873.0, 78.69] True
[1549406580.0, 0.61, 0.91, 0.75, 217.05, 2141.35, 439.54, 102.85, 898.7, 76.58] True
[1549406640.0, 0.61, 0.91, 0.75, 217.07, 2168.45, 439.4, 103.22, 930.3, 77.2] True
[1549406700.0, 0.61, 0.91, 0.75, 217.13, 2113.79, 439.05, 102.77, 869.19, 77.32] True
[1549406760.0, 0.61, 0.91, 0.75, 217.06, 2109.72, 439.28, 103.18, 872.38, 78.13] True
[1549406820.0, 0.61, 0.91, 0.75, 217.13, 2080.54, 439.46, 102.9, 839.13, 77.81] True
[1549406880.0, 0.62, 0.92, 0.76, 217.4, 2040.08, 439.37, 104.37, 776.42, 78.21] True
[1549406940.0, 0.62, 0.92, 0.75, 216.78, 2038.22, 438.53, 101.69, 780.77, 78.63] True
[1549407001.0, 0.62, 0.92, 0.75, 216.83, 2035.11, 438.53, 102.04, 779.0, 78.85] True
[1549407061.0, 0.62, 0.92, 0.75, 216.35, 2036.19, 439.17, 99.18, 778.36, 78.19] True
[1549407121.0, 0.62, 0.92, 0.75, 216.49, 2036.17, 438.77, 99.81, 776.54, 78.53] True
[1549407181.0, 0.62, 0.92, 0.75, 217.12, 2037.16, 438.6, 102.82, 778.32, 77.48] True
[1549407242.0, 0.62, 0.92, 0.75, 217.15, 2033.87, 439.21, 102.82, 774.48, 77.34] True
[1549407302.0, 0.62, 0.92, 0.75, 217.11, 2034.86, 440.54, 102.64, 772.67, 76.84] True
[1549407362.0, 0.61, 0.92, 0.75, 217.12, 2035.38, 438.57, 102.26, 773.27, 76.67] True
[1549407422.0, 0.61, 0.92, 0.75, 217.13, 2030.92, 438.93, 102.29, 768.49, 76.94] True
[1549407483.0, 0.61, 0.92, 0.75, 217.13, 2075.56, 438.74, 103.0, 803.3, 77.86] True
[1549407543.0, 0.62, 0.92, 0.75, 216.27, 2121.35, 438.86, 99.22, 857.69, 77.48] True
[1549407603.0, 0.62, 0.91, 0.75, 216.25, 2105.83, 438.79, 99.16, 857.58, 77.75] True
[1549407663.0, 0.62, 0.91, 0.75, 216.42, 2105.03, 438.67, 99.9, 862.56, 77.81] True
[1549407724.0, 0.62, 0.92, 0.76, 216.91, 2072.06, 439.0, 102.02, 824.54, 78.07] True
[1549407784.0, 0.61, 0.92, 0.76, 217.7, 2034.61, 439.38, 105.25, 775.12, 77.81] True
[1549407844.0, 0.61, 0.92, 0.76, 217.59, 2036.21, 438.6, 104.76, 772.59, 77.64] True
[1549407904.0, 0.61, 0.92, 0.75, 217.29, 2038.5, 438.34, 103.32, 775.57, 77.86] True
[1549407965.0, 0.61, 0.92, 0.75, 217.21, 2100.59, 439.07, 103.45, 844.2, 77.36] True
[1549408025.0, 0.61, 0.91, 0.75, 217.24, 2115.47, 439.14, 103.83, 866.66, 77.71] True
[1549408085.0, 0.61, 0.91, 0.75, 217.15, 2112.51, 439.37, 103.18, 864.57, 77.25] True
[1549408145.0, 0.62, 0.91, 0.75, 216.59, 2110.95, 439.64, 100.42, 865.29, 77.78] True
